Date,Open,High,Low,Close
15-January-2016,1573.41,1577.49,1497.65,1502.18,
18-January-2016,1499.89,1508.62,1470.74,1474.65,
19-January-2016,1477.51,1509.39,1477.05,1490.53,
20-January-2016,1481.45,1481.45,1439.02,1456.48,
21-January-2016,1461.05,1484.38,1444.48,1454.73,
22-January-2016,1461.55,1499.36,1460.79,1494.85,
25-January-2016,1505.89,1508.81,1481.12,1485.67,
27-January-2016,1490.59,1522.11,1490.48,1517.55,
28-January-2016,1529.06,1534.81,1521.53,1530.98,
29-January-2016,1531.82,1556.94,1531.40,1550.73,
1-February-2016,1551.07,1562.03,1538.86,1542.57,
2-February-2016,1544.82,1552.47,1502.08,1510.00,
3-February-2016,1498.20,1498.20,1466.51,1470.94,
4-February-2016,1484.74,1493.56,1449.73,1467.24,
5-February-2016,1474.25,1474.25,1455.82,1468.01,
8-February-2016,1467.03,1487.30,1453.70,1456.99,
9-February-2016,1447.70,1468.66,1441.33,1459.17,
10-February-2016,1459.98,1461.98,1442.42,1458.29,
11-February-2016,1459.04,1461.79,1378.34,1386.96,
12-February-2016,1390.43,1404.10,1364.97,1395.40,
15-February-2016,1414.33,1437.78,1409.39,1429.47,
16-February-2016,1436.15,1452.49,1407.05,1415.94,
17-February-2016,1421.77,1426.90,1394.66,1423.33,
18-February-2016,1431.51,1442.18,1411.87,1424.83,
19-February-2016,1423.56,1438.94,1417.99,1432.72,
22-February-2016,1436.35,1440.12,1417.14,1423.47,
23-February-2016,1425.61,1425.61,1399.27,1403.03,
24-February-2016,1399.22,1410.64,1391.38,1393.11,
25-February-2016,1397.36,1399.67,1355.62,1358.77,
26-February-2016,1370.62,1378.91,1354.31,1370.01,
29-February-2016,1378.20,1380.69,1331.83,1356.87,
1-March-2016,1357.71,1394.47,1357.65,1391.97,
2-March-2016,1401.23,1428.89,1401.23,1417.52,
3-March-2016,1434.33,1439.18,1415.40,1436.09,
4-March-2016,1443.67,1451.17,1431.28,1445.26,
8-March-2016,1450.04,1460.93,1443.66,1451.60,
9-March-2016,1450.17,1470.60,1444.77,1468.57,
10-March-2016,1473.34,1476.20,1461.95,1464.54,
