Date,Open,High,Low,Close
12-April-2021,983.56,983.58,963.96,966.01,
13-April-2021,966.67,970.70,955.06,960.08,
15-April-2021,959.77,969.53,954.31,967.73,
16-April-2021,971.90,984.44,970.62,981.03,
19-April-2021,970.57,970.91,958.67,968.76,
20-April-2021,977.19,979.21,962.74,969.06,
22-April-2021,969.80,971.10,965.72,968.24,
23-April-2021,967.43,970.46,962.16,965.83,
26-April-2021,968.88,974.96,968.87,973.84,
27-April-2021,977.36,982.28,975.53,981.31,
28-April-2021,987.52,990.63,986.28,987.57,
29-April-2021,996.10,996.17,982.62,983.86,
30-April-2021,982.53,989.77,978.58,980.70,
3-May-2021,977.34,986.85,975.04,984.23,
4-May-2021,988.08,990.81,978.85,981.53,
5-May-2021,986.94,998.34,984.44,996.46,
6-May-2021,1002.70,1005.63,997.18,1004.09,
7-May-2021,1007.27,1008.74,1001.92,1002.50,
10-May-2021,1007.62,1013.33,1006.88,1010.61,
11-May-2021,1006.51,1009.99,1002.21,1007.05,
12-May-2021,1011.26,1011.26,995.70,997.92,
14-May-2021,1003.62,1005.54,995.85,999.51,
17-May-2021,1004.72,1006.54,999.83,1005.03,
18-May-2021,1012.53,1016.24,1010.24,1014.96,
19-May-2021,1016.62,1023.97,1013.44,1020.77,
20-May-2021,1024.45,1025.61,1015.53,1017.29,
21-May-2021,1021.92,1026.42,1021.58,1022.42,
24-May-2021,1024.99,1028.57,1024.75,1026.54,
25-May-2021,1031.47,1036.00,1031.27,1033.28,
26-May-2021,1038.60,1040.68,1033.15,1039.20,
27-May-2021,1043.90,1047.83,1037.87,1046.86,
28-May-2021,1048.56,1050.17,1042.27,1042.97,
31-May-2021,1047.72,1049.47,1042.79,1046.38,
1-June-2021,1051.37,1051.79,1043.55,1045.70,
2-June-2021,1046.30,1051.74,1043.77,1050.87,
3-June-2021,1055.10,1056.71,1050.79,1055.07,
4-June-2021,1059.59,1059.59,1051.06,1051.79,
7-June-2021,1057.10,1059.44,1053.67,1058.61,
8-June-2021,1061.24,1061.91,1056.16,1060.04,
9-June-2021,1063.05,1066.53,1052.08,1055.78,
10-June-2021,1061.00,1067.96,1059.45,1066.07,
11-June-2021,1069.86,1070.61,1064.25,1068.39,
14-June-2021,1068.81,1069.34,1055.08,1067.44,
15-June-2021,1070.84,1076.19,1070.23,1073.48,
16-June-2021,1076.34,1077.14,1070.55,1073.05,
17-June-2021,1070.00,1077.88,1067.85,1074.00,
18-June-2021,1077.01,1078.09,1056.09,1070.75,
21-June-2021,1064.30,1070.37,1059.97,1069.94,
22-June-2021,1075.16,1075.70,1068.73,1069.86,
23-June-2021,1075.95,1076.11,1066.26,1067.11,
24-June-2021,1070.55,1074.84,1068.25,1073.90,
25-June-2021,1078.20,1078.20,1070.97,1073.83,
28-June-2021,1077.95,1079.37,1075.06,1077.90,
29-June-2021,1078.84,1084.59,1078.46,1080.51,
30-June-2021,1085.57,1086.25,1081.29,1082.17,
1-July-2021,1086.07,1090.49,1084.11,1089.38,
2-July-2021,1094.02,1094.02,1088.23,1091.31,
5-July-2021,1098.68,1102.04,1093.97,1098.50,
6-July-2021,1099.89,1100.82,1088.94,1090.07,
7-July-2021,1093.16,1097.41,1088.23,1096.04,
8-July-2021,1096.99,1100.39,1086.39,1088.01,
9-July-2021,1087.29,1091.25,1086.09,1088.13,
12-July-2021,1093.22,1094.65,1087.83,1090.14,
13-July-2021,1095.44,1095.49,1087.69,1088.90,
14-July-2021,1091.29,1099.18,1090.42,1098.07,
15-July-2021,1099.38,1103.15,1097.03,1097.54,
16-July-2021,1101.47,1103.93,1098.53,1099.81,
19-July-2021,1095.93,1101.02,1092.23,1097.89,
20-July-2021,1100.98,1102.52,1091.50,1100.40,
22-July-2021,1105.71,1109.67,1103.50,1107.39,
23-July-2021,1109.91,1112.64,1106.07,1107.02,
26-July-2021,1108.61,1112.45,1106.17,1109.21,
27-July-2021,1111.76,1112.47,1093.36,1097.69,
28-July-2021,1102.44,1102.57,1086.66,1098.80,
29-July-2021,1102.53,1102.54,1090.28,1091.61,
30-July-2021,1093.25,1098.21,1090.13,1095.22,
